Tarih,TP_KB_FON102
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,3287.0
2006-01-01,3250.0
2006-02-01,3230.0
2006-03-01,17391.0
2006-04-01,17018.0
2006-05-01,20068.0
2006-06-01,21557.0
2006-07-01,20523.0
2006-08-01,20243.0
2006-09-01,21801.0
2006-10-01,21104.0
2006-11-01,21329.0
2006-12-01,30828.0
2007-01-01,168495.0
2007-02-01,189826.0
2007-03-01,226698.0
2007-04-01,221164.0
2007-05-01,226190.0
2007-06-01,242109.0
2007-07-01,248333.0
2007-08-01,125773.0
2007-09-01,154361.0
2007-10-01,163857.0
2007-11-01,218203.0
2007-12-01,175067.0
2008-01-01,177169.0
2008-02-01,198883.0
2008-03-01,287860.0
2008-04-01,265681.0
2008-05-01,252445.0
2008-06-01,261151.0
2008-07-01,281437.0
2008-08-01,279895.0
2008-09-01,303894.0
2008-10-01,268878.0
2008-11-01,189308.0
2008-12-01,144040.0
2009-01-01,153155.0
2009-02-01,189402.0
2009-03-01,155798.0
2009-04-01,148725.0
2009-05-01,124350.0
2009-06-01,125476.0
2009-07-01,121089.0
2009-08-01,122506.0
2009-09-01,84764.0
2009-10-01,107274.0
2009-11-01,107414.0
2009-12-01,108445.0
2010-01-01,106669.0
2010-02-01,133130.0
2010-03-01,116606.0
2010-04-01,145446.0
2010-05-01,141610.0
2010-06-01,195006.0
2010-07-01,249499.0
2010-08-01,273397.0
2010-09-01,242331.0
2010-10-01,152409.0
2010-11-01,124982.0
2010-12-01,300367.0
2011-01-01,330302.0
2011-02-01,324433.0
2011-03-01,316735.0
2011-04-01,301125.0
2011-05-01,301345.0
2011-06-01,293196.0
2011-07-01,288361.0
2011-08-01,306251.0
2011-09-01,297732.0
2011-10-01,238815.0
2011-11-01,241830.0
2011-12-01,222352.0
2012-01-01,141258.0
2012-02-01,128214.0
2012-03-01,182636.0
2012-04-01,182165.0
2012-05-01,189135.0
2012-06-01,176598.0
2012-07-01,126416.0
2012-08-01,69163.0
2012-09-01,86630.0
2012-10-01,77950.0
2012-11-01,55609.0
2012-12-01,52060.0
2013-01-01,143606.0
2013-02-01,215173.0
2013-03-01,203552.0
2013-04-01,220857.0
2013-05-01,286646.0
2013-06-01,487269.0
2013-07-01,509939.0
2013-08-01,455504.0
2013-09-01,470891.0
2013-10-01,431813.0
2013-11-01,426586.0
2013-12-01,294220.0
2014-01-01,90007.0
2014-02-01,335.0
2014-03-01,269.0
2014-04-01,112.0
2014-05-01,1020.0
