Tarih,TP_KB_FVD03
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,461289.0
2006-01-01,398027.0
2006-02-01,372620.0
2006-03-01,438544.0
2006-04-01,471043.0
2006-05-01,558109.0
2006-06-01,516739.0
2006-07-01,445692.0
2006-08-01,443760.0
2006-09-01,571498.0
2006-10-01,472344.0
2006-11-01,441202.0
2006-12-01,459941.0
2007-01-01,401485.0
2007-02-01,402745.0
2007-03-01,442317.0
2007-04-01,414529.0
2007-05-01,452430.0
2007-06-01,521467.0
2007-07-01,492188.0
2007-08-01,559869.0
2007-09-01,562971.0
2007-10-01,548194.0
2007-11-01,537804.0
2007-12-01,618056.0
2008-01-01,574567.0
2008-02-01,594285.0
2008-03-01,670969.0
2008-04-01,613710.0
2008-05-01,620031.0
2008-06-01,597241.0
2008-07-01,574468.0
2008-08-01,612809.0
2008-09-01,698552.0
2008-10-01,802178.0
2008-11-01,788805.0
2008-12-01,730176.0
2009-01-01,759457.0
2009-02-01,818360.0
2009-03-01,804573.0
2009-04-01,794226.0
2009-05-01,853235.0
2009-06-01,829887.0
2009-07-01,825911.0
2009-08-01,849338.0
2009-09-01,912418.0
2009-10-01,983474.0
2009-11-01,1069249.0
2009-12-01,1181313.0
2010-01-01,1116333.0
2010-02-01,1163907.0
2010-03-01,1147895.0
2010-04-01,1115148.0
2010-05-01,1279884.0
2010-06-01,1340777.0
2010-07-01,1332850.0
2010-08-01,1269537.0
2010-09-01,1299621.0
2010-10-01,1382065.0
2010-11-01,1440579.0
2010-12-01,1660158.0
2011-01-01,1658030.0
2011-02-01,1703505.0
2011-03-01,1658154.0
2011-04-01,1737694.0
2011-05-01,1855121.0
2011-06-01,1880651.0
2011-07-01,1993508.0
2011-08-01,1972662.0
2011-09-01,1903626.0
2011-10-01,1815290.0
2011-11-01,1957931.0
2011-12-01,1879340.0
2012-01-01,1755855.0
2012-02-01,1743896.0
2012-03-01,1646127.0
2012-04-01,1627213.0
2012-05-01,1806331.0
2012-06-01,1903849.0
2012-07-01,1876119.0
2012-08-01,2010264.0
2012-09-01,2159689.0
2012-10-01,2141686.0
2012-11-01,2147936.0
2012-12-01,2157415.0
2013-01-01,2112779.0
2013-02-01,2220669.0
2013-03-01,2207822.0
2013-04-01,2163854.0
2013-05-01,2518746.0
2013-06-01,2743056.0
2013-07-01,2819754.0
2013-08-01,3020064.0
2013-09-01,3047204.0
2013-10-01,3060009.0
2013-11-01,3088714.0
2013-12-01,3442377.0
