Tarih,TP_KM_E004
2008-09-01,11292306.0
2008-10-01,7540266.0
2008-11-01,7392695.0
2008-12-01,7331531.0
2009-01-01,7027853.0
2009-02-01,11335338.0
2009-03-01,9206186.0
2009-04-01,8700840.0
2009-05-01,9162962.0
2009-06-01,8841844.0
2009-07-01,13053664.0
2009-08-01,8630909.0
2009-09-01,12597479.0
2009-10-01,9214317.0
2009-11-01,12461748.0
2009-12-01,9943595.0
2010-01-01,10028859.0
2010-02-01,14221756.0
2010-03-01,11787208.0
2010-04-01,10507390.0
2010-05-01,10484215.0
2010-06-01,14870214.0
2010-07-01,15229404.0
2010-08-01,9818958.0
2010-09-01,10870626.0
2010-10-01,15989617.0
2010-11-01,11028861.0
2010-12-01,12055979.0
2011-01-01,13347269.0
2011-02-01,18547867.0
2011-03-01,15525869.0
2011-04-01,14208014.0
2011-05-01,13882860.0
2011-06-01,16826219.0
2011-07-01,15016953.0
2011-08-01,19929219.0
2011-09-01,15029317.0
2011-10-01,15256746.0
2011-11-01,21116528.0
2011-12-01,15743730.0
2012-01-01,16923599.0
2012-02-01,21021845.0
2012-03-01,16718386.0
2012-04-01,21084323.0
2012-05-01,18236882.0
2012-06-01,16887949.0
2012-07-01,27859186.0
2012-08-01,16981715.0
2012-09-01,18449352.0
2012-10-01,25002798.0
2012-11-01,17515122.0
2012-12-01,18905359.0
2013-01-01,21075447.0
2013-02-01,26684569.0
2013-03-01,21902572.0
2013-04-01,21013661.0
2013-05-01,21774086.0
2013-06-01,21424365.0
2013-07-01,31996717.0
2013-08-01,20005105.0
2013-09-01,26708659.0
2013-10-01,19875899.0
2013-11-01,19728352.0
2013-12-01,20497324.0
2014-01-01,22191949.0
2014-02-01,21995019.0
2014-03-01,22953897.0
2014-04-01,27953903.0
2014-05-01,19407703.0
2014-06-01,26107159.0
2014-07-01,31422910.0
2014-08-01,19119928.0
2014-09-01,19803839.0
2014-10-01,20525183.0
2014-11-01,20079313.0
2014-12-01,20213402.0
2015-01-01,23551257.0
2015-02-01,32024871.0
2015-03-01,25416982.0
2015-04-01,25601956.0
2015-05-01,24219749.0
2015-06-01,24579229.0
2015-07-01,38425110.0
2015-08-01,24926501.0
2015-09-01,34519971.0
2015-10-01,23746308.0
2015-11-01,33981442.0
2015-12-01,24806147.0
2016-01-01,26308145.0
2016-02-01,36689359.0
2016-03-01,29407140.0
2016-04-01,27285587.0
2016-05-01,27297582.0
2016-06-01,27997589.0
2016-07-01,26877780.0
2016-08-01,25587937.0
2016-09-01,26174005.0
2016-10-01,26942878.0
2016-11-01,41406359.0
2016-12-01,28854926.0
2017-01-01,31829035.0
2017-02-01,41440587.0
2017-03-01,33956097.0
2017-04-01,29577848.0
2017-05-01,30734691.0
2017-06-01,29288911.0
2017-07-01,33929560.0
2017-08-01,31196846.0
2017-09-01,34666783.0
2017-10-01,35101318.0
2017-11-01,35374178.0
2017-12-01,35284002.0
2018-01-01,39788084.0
2018-02-01,51702374.0
2018-03-01,37331776.0
2018-04-01,49711337.0
2018-05-01,36964558.0
2018-06-01,34570102.0
2018-07-01,33737378.0
2018-08-01,33361441.0
2018-09-01,34392128.0
2018-10-01,33096086.0
2018-11-01,34601302.0
2018-12-01,31606776.0
2019-01-01,35521432.0
2019-02-01,45503309.0
2019-03-01,35562835.0
2019-04-01,35270957.0
2019-05-01,32792786.0
2019-06-01,35127808.0
2019-07-01,36175225.0
2019-08-01,32156457.0
2019-09-01,36470474.0
2019-10-01,37873173.0
2019-11-01,38330118.0
2019-12-01,39579821.0
2020-01-01,42995266.0
2020-02-01,54258509.0
2020-03-01,52690990.0
2020-04-01,47194411.0
2020-05-01,44217563.0
2020-06-01,42091570.0
2020-07-01,65450768.0
2020-08-01,80698197.0
2020-09-01,114957477.0
2020-10-01,112992343.0
2020-11-01,99229316.0
2020-12-01,64153498.0
2021-01-01,51626307.0
2021-02-01,56559630.0
2021-03-01,37656993.0
2021-04-01,38159432.0
2021-05-01,52894564.0
2021-06-01,33777770.0
2021-07-01,53627083.0
2021-08-01,31240357.0
2021-09-01,38365411.0
2021-10-01,31858729.0
2021-11-01,36738669.0
2021-12-01,34204443.0
2022-01-01,73479388.0
2022-02-01,60259685.0
2022-03-01,82251113.0
2022-04-01,79047798.0
2022-05-01,81557976.0
2022-06-01,122820469.0
2022-07-01,223892052.0
2022-08-01,209269823.0
2022-09-01,248177001.0
2022-10-01,250821786.0
2022-11-01,245343856.0
2022-12-01,245429272.0
2023-01-01,278679897.0
2023-02-01,340757302.0
2023-03-01,406043287.0
2023-04-01,360055524.0
2023-05-01,345784526.0
2023-06-01,233085716.0
2023-07-01,252117596.0
2023-08-01,268639944.0
2023-09-01,239148330.0
2023-10-01,287586018.0
2023-11-01,295883197.0
2023-12-01,346267535.0
2024-01-01,378111019.0
2024-02-01,233577034.0
2024-03-01,174594461.0
2024-04-01,188309188.0
2024-05-01,175552424.0
2024-06-01,239808315.0
2024-07-01,206229103.0
2024-08-01,199988688.0
2024-09-01,275387958.0
2024-10-01,230916410.0
2024-11-01,148258592.0
2024-12-01,154427003.0
2025-01-01,180881588.0
2025-02-01,232950609.0
2025-03-01,213857263.0
2025-04-01,183130783.0
2025-05-01,164728505.0
2025-06-01,259133215.0
2025-07-01,203623609.0
2025-08-01,333427168.0
