Tarih,TP_TOP_V43
2000-01-01,68816416.0
2000-02-01,70591012.0
2000-03-01,74054380.0
2000-04-01,75472621.0
2000-05-01,76971021.0
2000-06-01,82232323.0
2000-07-01,84799510.0
2000-08-01,87941979.0
2000-09-01,91284644.0
2000-10-01,92295653.0
2000-11-01,92672053.0
2000-12-01,100495062.0
2001-01-01,100689449.0
2001-02-01,111057695.0
2001-03-01,119360380.0
2001-04-01,123948949.0
2001-05-01,133207861.0
2001-06-01,144819123.0
2001-07-01,143287224.0
2001-08-01,149536754.0
2001-09-01,160059778.0
2001-10-01,165996427.0
2001-11-01,159817090.0
2001-12-01,160492461.0
2002-01-01,150859501.0
2002-02-01,161946738.5
2002-03-01,161509204.0
2002-04-01,161087351.0
2002-05-01,169347326.0
2002-06-01,174168667.0
2002-07-01,188034491.0
2002-08-01,187259423.0
2002-09-01,192081703.0
2002-10-01,195955648.0
2002-11-01,192143964.0
2002-12-01,203015024.0
2003-01-01,205971290.0
2003-02-01,205277201.0
2003-03-01,210022712.0
2003-04-01,205058177.0
2003-05-01,200193354.0
2003-06-01,203014849.0
2003-07-01,206259165.0
2003-08-01,208095171.0
2003-09-01,215505491.0
2003-10-01,224520070.0
2003-11-01,229112243.0
2003-12-01,237825627.0
2004-01-01,235125270.0
2004-02-01,237947086.0
2004-03-01,242329524.0
2004-04-01,248071249.4
2004-05-01,256557896.0
2004-06-01,258949627.0
2004-07-01,256700929.5
2004-08-01,270024299.0
2004-09-01,278232963.0
2004-10-01,284425604.0
2004-11-01,289370862.0
2004-12-01,291316480.0
2005-01-01,287992443.0
2005-02-01,294159155.0
2005-03-01,298534115.0
2005-04-01,304618392.0
2005-05-01,309686027.0
2005-06-01,320910305.0
2005-07-01,321919856.0
2005-08-01,335488893.0
2005-09-01,347844197.0
2005-10-01,341871052.0
2005-11-01,352043022.0
2005-12-01,381874457.0
2006-01-01,370704388.0
2006-02-01,381020579.0
2006-03-01,395528866.0
2006-04-01,396203902.0
2006-05-01,426584662.0
2006-06-01,436851534.0
2006-07-01,428043558.0
2006-08-01,427266233.0
2006-09-01,442509618.0
2006-10-01,439039628.0
2006-11-01,452471321.0
2006-12-01,465015134.0
2007-01-01,464528283.0
2007-02-01,474985848.0
2007-03-01,482846177.0
2007-04-01,483524961.0
2007-05-01,487461997.0
2007-06-01,502999690.0
2007-07-01,506305784.0
2007-08-01,516783299.0
2007-09-01,511104929.0
2007-10-01,510301923.0
2007-11-01,523008990.0
2007-12-01,543419883.0
2008-01-01,536275532.0
2008-02-01,552954265.0
2008-03-01,587175231.0
2008-04-01,582873853.0
2008-05-01,582525210.0
2008-06-01,609511417.0
2008-07-01,604369554.0
2008-08-01,600504911.0
2008-09-01,629397652.0
2008-10-01,661652283.0
2008-11-01,665591012.0
2008-12-01,679512460.0
2009-01-01,670674986.0
2009-02-01,680186438.0
2009-03-01,699573893.0
