Tarih,TP_BL081_A
2016-07-01,15977252.0
2016-08-01,14701419.0
2016-09-01,6953416.0
2016-10-01,13589308.0
2016-11-01,13772515.0
2016-12-01,13013336.0
2017-01-01,23770411.0
2017-02-01,19722069.0
2017-03-01,14964892.0
2017-04-01,8979630.0
2017-05-01,14959647.0
2017-06-01,17930139.0
2017-07-01,10142690.0
2017-08-01,9753983.0
2017-09-01,12405585.0
2017-10-01,12201565.0
2017-11-01,11053600.0
2017-12-01,9197732.0
2018-01-01,17047454.0
2018-02-01,15917126.0
2018-03-01,9852134.0
2018-04-01,16351252.0
2018-05-01,10866844.0
2018-06-01,10711275.0
2018-07-01,11736413.0
2018-08-01,14811501.0
2018-09-01,13623265.0
2018-10-01,22290459.0
2018-11-01,19908212.0
2018-12-01,22097912.0
2019-01-01,38412503.0
2019-02-01,53745111.0
2019-03-01,40998765.0
2019-04-01,32234909.0
2019-05-01,36914036.0
2019-06-01,26109347.0
2019-07-01,32331407.0
2019-08-01,31280092.0
2019-09-01,28965426.0
2019-10-01,30868122.0
2019-11-01,34887211.0
2019-12-01,40794985.0
2020-01-01,35094484.0
2020-02-01,73425848.0
2020-03-01,79624302.0
2020-04-01,82736838.0
2020-05-01,74132723.0
2020-06-01,56584929.0
2020-07-01,54128611.0
2020-08-01,54465876.0
2020-09-01,52704102.0
2020-10-01,69533904.0
2020-11-01,62718772.0
2020-12-01,70731827.0
2021-01-01,95244503.0
2021-02-01,92179523.0
2021-03-01,83936307.0
2021-04-01,77090794.0
2021-05-01,66196455.0
2021-06-01,82122142.0
2021-07-01,91960787.0
2021-08-01,138297614.0
2021-09-01,161091985.0
2021-10-01,167504896.0
2021-11-01,209459726.0
2021-12-01,245869147.0
2022-01-01,252987668.0
2022-02-01,254359257.0
2022-03-01,272417433.0
2022-04-01,274180281.0
2022-05-01,304328515.0
2022-06-01,309326616.0
2022-07-01,327140471.0
2022-08-01,298521973.0
2022-09-01,246987852.0
2022-10-01,281384979.0
2022-11-01,305295100.0
2022-12-01,356499301.0
2023-01-01,404300623.0
2023-02-01,390059588.0
2023-03-01,398495964.0
2023-04-01,422135210.0
2023-05-01,436906053.0
2023-06-01,542389815.0
2023-07-01,501914691.0
2023-08-01,464062308.0
2023-09-01,469722713.0
2023-10-01,473788296.0
2023-11-01,543611519.0
2023-12-01,489306046.0
2024-01-01,486094288.0
2024-02-01,589842235.0
2024-03-01,580749650.0
2024-04-01,572754095.0
2024-05-01,517271488.0
2024-06-01,522743222.0
2024-07-01,545566787.0
2024-08-01,516184051.0
2024-09-01,508359598.0
2024-10-01,599386462.0
2024-11-01,684879167.0
2024-12-01,683604705.0
2025-01-01,676064588.0
2025-02-01,660360589.0
2025-03-01,492139585.0
2025-04-01,546918422.0
2025-05-01,638454046.0
2025-06-01,597343256.0
2025-07-01,806766683.0
2025-08-01,783837425.0
2025-09-01,871754558.0
